plant_curie,plant_name,disease_curie
ncbitaxon:35924,Paeonia lactiflora,MONDO:0005527
ncbitaxon:261450,Coptis chinensis,MONDO:0021187
ncbitaxon:261450,Coptis chinensis,MONDO:0019052
ncbitaxon:65558,Capparis spinosa,MONDO:0007704
ncbitaxon:65558,Capparis spinosa,MONDO:0005178
ncbitaxon:3369,Cryptomeria japonica,MONDO:0005940
ncbitaxon:70765,Allium schubertii,MONDO:0005230
ncbitaxon:49467,Rhododendron luteum,MONDO:0007256
ncbitaxon:49467,Rhododendron luteum,MONDO:0018902
ncbitaxon:39338,Melissa officinalis,MONDO:0018177
ncbitaxon:3767,Pyrus pyrifolia,MONDO:0005660
ncbitaxon:4054,Panax ginseng,MONDO:0021118
ncbitaxon:50507,Schisandra chinensis,MONDO:0005267
ncbitaxon:37565,Ruta graveolens,MONDO:0004979
ncbitaxon:65948,Nasturtium officinale,MONDO:0005113
ncbitaxon:141571,Hunteria umbellata,MONDO:0019182
ncbitaxon:141571,Hunteria umbellata,MONDO:0011122
ncbitaxon:135197,Citrus junos,MONDO:0004790
ncbitaxon:37645,Cucurbita ficifolia,MONDO:0019182
ncbitaxon:37645,Cucurbita ficifolia,MONDO:0011122
ncbitaxon:555479,Nigella sativa,MONDO:0002492
ncbitaxon:201005,Allophylus cobbe,MONDO:0005070
ncbitaxon:285590,Tinospora cordifolia,MONDO:0008642
ncbitaxon:228709,Cynanchum wilfordii,MONDO:0007704
ncbitaxon:572134,Phlomis umbrosa,MONDO:0007704
ncbitaxon:228709,Cynanchum wilfordii,MONDO:0005178
ncbitaxon:572134,Phlomis umbrosa,MONDO:0005178
ncbitaxon:43522,Morinda citrifolia,MONDO:0007256
ncbitaxon:459060,Ficus exasperata,MONDO:0008170
ncbitaxon:369350,Tiarella cordifolia,MONDO:0005070
ncbitaxon:261089,Goniothalamus macrophyllus,MONDO:0005070
ncbitaxon:15368,Brachypodium distachyon,MONDO:0018301
ncbitaxon:3726,Raphanus sativus,MONDO:0006010
ncbitaxon:124768,Celosia cristata,MONDO:0006010
ncbitaxon:4045,Apium graveolens,MONDO:0005379
ncbitaxon:461349,Euphrasia rostkoviana,MONDO:0016047
ncbitaxon:458531,Eurycoma longifolia,MONDO:0005047
ncbitaxon:100514,Asparagus cochinchinensis,MONDO:0005240
ncbitaxon:100514,Asparagus cochinchinensis,MONDO:0005070
ncbitaxon:73152,Quercus palustris,MONDO:0001357
ncbitaxon:318063,Pseudognaphalium affine,MONDO:0005393
ncbitaxon:112277,Jacquemontia tamnifolia,MONDO:0005660
ncbitaxon:53923,Senna alata,MONDO:0005015
ncbitaxon:28523,Ipomoea coccinea,MONDO:0005070
ncbitaxon:217322,Sphaeralcea angustifolia,MONDO:0001517
ncbitaxon:263974,Bacopa monnieri,MONDO:0021667
ncbitaxon:74645,Rosa rugosa,MONDO:0005010
ncbitaxon:480372,Hyphaene dichotoma,MONDO:0004975
ncbitaxon:480372,Hyphaene dichotoma,MONDO:0015140
ncbitaxon:52451,Bupleurum chinense,MONDO:0011122
ncbitaxon:52451,Bupleurum chinense,MONDO:0019182
ncbitaxon:212910,Euphorbia heterophylla,MONDO:0016215
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0005178
ncbitaxon:34256,Mentha x piperita,MONDO:0009131
ncbitaxon:105899,Justicia carnea,MONDO:0002280
ncbitaxon:99300,Rehmannia glutinosa,MONDO:0000775
ncbitaxon:99300,Rehmannia glutinosa,MONDO:0005070
ncbitaxon:69391,Wrightia arborea,MONDO:0005070
ncbitaxon:4432,Nelumbo nucifera,MONDO:0005027
ncbitaxon:55184,Acorus gramineus,MONDO:0001627
ncbitaxon:155022,Terminalia chebula,MONDO:0002679
ncbitaxon:36777,Elaeagnus angustifolia,MONDO:0018902
ncbitaxon:4265,Cynara cardunculus,MONDO:0005393
ncbitaxon:3726,Raphanus sativus,MONDO:0005015
ncbitaxon:457826,Pueraria tuberosa,MONDO:0005047
ncbitaxon:457826,Pueraria tuberosa,MONDO:0013059
ncbitaxon:457826,Pueraria tuberosa,MONDO:0018866
ncbitaxon:414735,Citrus limetta,MONDO:0002406
ncbitaxon:33125,Lepidium sativum,MONDO:0005136
ncbitaxon:384660,Cyathula officinalis,MONDO:0005928
ncbitaxon:89151,Musa x paradisiaca,MONDO:0005401
ncbitaxon:70759,Allium hirtifolium,MONDO:0015140
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0005618
ncbitaxon:369350,Tiarella cordifolia,MONDO:0005950
ncbitaxon:29818,Plantago major,MONDO:0004842
ncbitaxon:158323,Astragalus penduliflorus,MONDO:0005134
ncbitaxon:3311,Ginkgo biloba,MONDO:0008541
ncbitaxon:40000,Heterotis rotundifolia,MONDO:0004247
ncbitaxon:285590,Tinospora cordifolia,MONDO:0021071
ncbitaxon:119260,Cinnamomum aromaticum,MONDO:0005575
ncbitaxon:119260,Cinnamomum aromaticum,MONDO:0023113
ncbitaxon:13427,Cichorium intybus,MONDO:0008171
ncbitaxon:224054,Thymelaea lythroides,MONDO:0005379
ncbitaxon:4572,Triticum urartu,MONDO:0006780
ncbitaxon:54466,Colebrookea oppositifolia,MONDO:0005027
ncbitaxon:3972,Viscum album,MONDO:0019210
ncbitaxon:161031,Moringa peregrina,MONDO:0000775
ncbitaxon:161031,Moringa peregrina,MONDO:0005015
ncbitaxon:3501,Urtica dioica,MONDO:0007169
ncbitaxon:3501,Urtica dioica,MONDO:0005311
ncbitaxon:39980,Myrcianthes fragrans,MONDO:0000775
ncbitaxon:49840,Sophora flavescens,MONDO:0018177
ncbitaxon:212256,Oxalis corniculata,MONDO:0008171
ncbitaxon:376184,Callistemon citrinus,MONDO:0002898
ncbitaxon:13427,Cichorium intybus,MONDO:0005136
ncbitaxon:13427,Cichorium intybus,MONDO:0012202
ncbitaxon:13427,Cichorium intybus,MONDO:0005502
ncbitaxon:72332,Artemisia absinthium,MONDO:0005502
ncbitaxon:4558,Sorghum bicolor,MONDO:0004790
ncbitaxon:49944,Gentiana dinarica,MONDO:0018177
ncbitaxon:271807,Physostigma venenosum,MONDO:0005041
ncbitaxon:184140,Sechium edule,MONDO:0007921
ncbitaxon:84938,Anthocleista vogelii,MONDO:0005015
ncbitaxon:127999,Tanacetum parthenium,MONDO:0005240
ncbitaxon:345239,Geranium thunbergii,MONDO:0018163
ncbitaxon:345239,Geranium thunbergii,MONDO:0010208
ncbitaxon:105303,Allium hookeri,MONDO:0006896
ncbitaxon:3133,Codium fragile,MONDO:0023113
ncbitaxon:3133,Codium fragile,MONDO:0005575
ncbitaxon:214053,Viola tricolor,MONDO:0010940
ncbitaxon:214053,Viola tricolor,MONDO:0004979
ncbitaxon:58944,Iris domestica,MONDO:0002909
ncbitaxon:105181,Elettaria cardamomum,MONDO:0004975
ncbitaxon:106546,Chaenomeles speciosa,MONDO:0005101
ncbitaxon:106546,Chaenomeles speciosa,MONDO:0008617
ncbitaxon:375264,Plinia cauliflora,MONDO:0024313
ncbitaxon:122810,Lagerstroemia speciosa,MONDO:0006920
ncbitaxon:193516,Hippophae rhamnoides,MONDO:0008334
ncbitaxon:39947,Oryza sativa Japonica Group,MONDO:0006115
ncbitaxon:4120,Ipomoea batatas,MONDO:0005300
ncbitaxon:4120,Ipomoea batatas,MONDO:0002280
ncbitaxon:210328,Maclura tricuspidata,MONDO:0005720
ncbitaxon:103355,Vitis labrusca,MONDO:0044989
ncbitaxon:63463,Araujia sericifera,MONDO:0005660
ncbitaxon:3517,Alnus glutinosa,MONDO:0043004
ncbitaxon:52462,Cuminum cyminum,MONDO:0019004
ncbitaxon:264416,Diplotaxis tenuifolia,MONDO:0007899
ncbitaxon:459758,Cosmos sulphureus,MONDO:0003225
ncbitaxon:99032,Argyranthemum frutescens,MONDO:0015427
ncbitaxon:99032,Argyranthemum frutescens,MONDO:0021011
ncbitaxon:84005,Arbutus unedo,MONDO:0005276
ncbitaxon:4072,Capsicum annuum,MONDO:0019136
ncbitaxon:62092,Strophanthus divaricatus,MONDO:0010150
ncbitaxon:71139,Eucalyptus grandis,MONDO:0019109
ncbitaxon:28514,Teucrium fruticans,MONDO:0007471
ncbitaxon:3911,Vicia villosa,MONDO:0002427
ncbitaxon:60423,Fagus grandifolia,MONDO:0009410
ncbitaxon:80379,Capsicum chinense,MONDO:0010518
ncbitaxon:248297,Heliotropium indicum,MONDO:0016426
ncbitaxon:92921,Silybum marianum,MONDO:0018666
ncbitaxon:153579,Sarcococca hookeriana,MONDO:0005276
ncbitaxon:82755,Gymnanthemum amygdalinum,MONDO:0005366
ncbitaxon:354523,Tetradium ruticarpum,MONDO:0006676
ncbitaxon:3999,Simmondsia chinensis,MONDO:0005379
ncbitaxon:60087,Paederia foetida,MONDO:0023122
ncbitaxon:60087,Paederia foetida,MONDO:0008315
ncbitaxon:212252,Galphimia glauca,MONDO:0002602
ncbitaxon:136224,Curcuma zedoaria,MONDO:0005154
ncbitaxon:28980,Sequoia sempervirens,MONDO:0005154
ncbitaxon:32224,Eriobotrya japonica,MONDO:0001358
ncbitaxon:136217,Curcuma longa,MONDO:0002329
ncbitaxon:4075,Datura inoxia,MONDO:0005059
ncbitaxon:187505,Marsdenia tenacissima,MONDO:0010940
ncbitaxon:187505,Marsdenia tenacissima,MONDO:0004979
ncbitaxon:187505,Marsdenia tenacissima,MONDO:0005554
ncbitaxon:39347,Nepeta cataria,MONDO:0005154
ncbitaxon:252529,Citrullus colocynthis,MONDO:0003620
ncbitaxon:114937,Prunus spinosa,MONDO:0005401
ncbitaxon:22978,Chrysobalanus icaco,MONDO:0005015
ncbitaxon:80338,Spondias mombin,MONDO:0005154
ncbitaxon:210348,Brucea javanica,MONDO:0018687
ncbitaxon:49657,Smilax china,MONDO:0006887
ncbitaxon:3813,Albizia julibrissin,MONDO:0004790
ncbitaxon:301862,Annona reticulata,MONDO:0005015
ncbitaxon:126758,Gomphocarpus physocarpus,MONDO:0006712
ncbitaxon:49827,Glycyrrhiza glabra,MONDO:0005252
ncbitaxon:99292,Hovenia dulcis,MONDO:0021698
ncbitaxon:39367,Salvia rosmarinus,MONDO:0000918
ncbitaxon:55670,Stevia rebaudiana,MONDO:0019182
ncbitaxon:555479,Nigella sativa,MONDO:0006014
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0007704
ncbitaxon:418402,Pseudostellaria heterophylla,MONDO:0021040
ncbitaxon:418402,Pseudostellaria heterophylla,MONDO:0015278
ncbitaxon:377125,Apocynum venetum,MONDO:0005148
ncbitaxon:377125,Apocynum venetum,MONDO:0005015
ncbitaxon:39414,Plantago lanceolata,MONDO:0021100
ncbitaxon:39414,Plantago lanceolata,MONDO:0016419
ncbitaxon:200738,Pottia lanceolata,MONDO:0016419
ncbitaxon:200738,Pottia lanceolata,MONDO:0021100
ncbitaxon:48038,Foeniculum vulgare,MONDO:0006525
ncbitaxon:408820,Symphyotrichum falcatum,MONDO:0005240
ncbitaxon:39329,Lavandula angustifolia,MONDO:0004868
ncbitaxon:469955,Garcinia macrophylla,MONDO:0005148
ncbitaxon:292239,Mentha arvensis,MONDO:0005401
ncbitaxon:497687,Croton tiglium,MONDO:0020743
ncbitaxon:141292,Asystasia gangetica,MONDO:0004842
ncbitaxon:105928,Adesmia muricata,MONDO:0021666
ncbitaxon:33113,Atropa belladonna,MONDO:0018301
ncbitaxon:453958,Inula japonica,MONDO:0002771
ncbitaxon:65558,Capparis spinosa,MONDO:0004790
ncbitaxon:355332,Polygala tenuifolia,MONDO:0005559
ncbitaxon:432475,Cereus hildmannianus,MONDO:0005070
ncbitaxon:49992,Thymus vulgaris,MONDO:0005578
ncbitaxon:167779,Vincetoxicum hirsutum,MONDO:0005015
ncbitaxon:205582,Solanum sisymbriifolium,MONDO:0005976
ncbitaxon:82096,Eleutherococcus senticosus,MONDO:0006877
ncbitaxon:82096,Eleutherococcus senticosus,MONDO:0005381
ncbitaxon:328752,Costus afer,MONDO:0004995
ncbitaxon:56857,Macleaya cordata,MONDO:0005180
ncbitaxon:306945,Annona senegalensis,MONDO:0018902
ncbitaxon:306945,Annona senegalensis,MONDO:0007256
ncbitaxon:483143,Biancaea sappan,MONDO:0005015
ncbitaxon:123469,Salacia impressifolia,MONDO:0024355
ncbitaxon:123469,Salacia impressifolia,MONDO:0005070
ncbitaxon:4337,Anagallis arvensis,MONDO:0005070
ncbitaxon:593717,Parapachygone longifolia,MONDO:0019245
ncbitaxon:68299,Ageratum conyzoides,MONDO:0005015
ncbitaxon:458696,Tripterygium wilfordii,MONDO:0005015
ncbitaxon:13447,Conium maculatum,MONDO:0006616
ncbitaxon:81866,Nicotiana clevelandii,MONDO:0005111
ncbitaxon:4222,Carthamus tinctorius,MONDO:0025510
ncbitaxon:136217,Curcuma longa,MONDO:0007899
ncbitaxon:339321,Rubia cordifolia,MONDO:0003785
ncbitaxon:39584,Juniperus virginiana,MONDO:0010940
ncbitaxon:39584,Juniperus virginiana,MONDO:0004979
ncbitaxon:3442,Coptis japonica,MONDO:0015288
ncbitaxon:308558,Echinacea angustifolia,MONDO:0002258
ncbitaxon:458696,Tripterygium wilfordii,MONDO:0005556
ncbitaxon:45463,Sambucus racemosa subsp. sieboldiana,MONDO:0002715
ncbitaxon:25629,Taxus baccata,MONDO:0000745
ncbitaxon:55611,Artemisia tridentata,MONDO:0000775
ncbitaxon:52451,Bupleurum chinense,MONDO:0005154
ncbitaxon:52822,Alstonia scholaris,MONDO:0005154
ncbitaxon:520841,Indigofera spicata,MONDO:0024265
ncbitaxon:520841,Indigofera spicata,MONDO:0007473
ncbitaxon:4222,Carthamus tinctorius,MONDO:0005164
ncbitaxon:56525,Dittrichia viscosa,MONDO:0005982
ncbitaxon:87477,Trisetum flavescens,MONDO:0005520
ncbitaxon:49843,Spartium junceum,MONDO:0043839
ncbitaxon:50507,Schisandra chinensis,MONDO:0005010
ncbitaxon:39353,Paulownia tomentosa,MONDO:0017373
ncbitaxon:3821,Cajanus cajan,MONDO:0005668
ncbitaxon:90607,Micranthes occidentalis,MONDO:0009637
ncbitaxon:90607,Micranthes occidentalis,MONDO:0020714
ncbitaxon:515226,Opuntia robusta,MONDO:0005439
ncbitaxon:94327,Alpinia galanga,MONDO:0005178
ncbitaxon:323033,Croton cajucara,MONDO:0005347
ncbitaxon:193516,Hippophae rhamnoides,MONDO:0043839
ncbitaxon:352190,Peperomia pellucida,MONDO:0003799
ncbitaxon:352190,Peperomia pellucida,MONDO:0025419
ncbitaxon:3311,Ginkgo biloba,MONDO:0002907
ncbitaxon:4222,Carthamus tinctorius,MONDO:0005148
ncbitaxon:344358,Azorella compacta,MONDO:0010940
ncbitaxon:344358,Azorella compacta,MONDO:0004979
ncbitaxon:344358,Azorella compacta,MONDO:0005709
ncbitaxon:344358,Azorella compacta,MONDO:0003781
ncbitaxon:94007,Cnidium monnieri,MONDO:0004980
ncbitaxon:13427,Cichorium intybus,MONDO:0005324
ncbitaxon:13601,Berberis bealei,MONDO:0005812
ncbitaxon:106664,Colubrina asiatica,MONDO:0001126
ncbitaxon:336103,Pseudoacanthocereus brasiliensis,MONDO:0006897
ncbitaxon:3840,Vigna unguiculata subsp. cylindrica,MONDO:0015935
ncbitaxon:3347,Pinus radiata,MONDO:0005723
ncbitaxon:3496,Maclura pomifera,MONDO:0002492
ncbitaxon:3902,Ulex europaeus,MONDO:0008617
ncbitaxon:3902,Ulex europaeus,MONDO:0005101
ncbitaxon:204149,Ocimum tenuiflorum,MONDO:0005129
ncbitaxon:290988,Sapindus trifoliatus,MONDO:0005277
ncbitaxon:290988,Sapindus trifoliatus,MONDO:0008000
ncbitaxon:38846,Euphorbia peplus,MONDO:0005105
ncbitaxon:3311,Ginkgo biloba,MONDO:0017987
ncbitaxon:68554,Phellodendron amurense,MONDO:0005393
ncbitaxon:354617,Ibervillea sonorae,MONDO:0005015
ncbitaxon:381410,Alternanthera philoxeroides,MONDO:0005502
ncbitaxon:93385,Brassica rapa subsp. chinensis,MONDO:0005070
ncbitaxon:15957,Phleum pratense,MONDO:0024355
ncbitaxon:377226,Aleuritopteris squamosa,MONDO:0005070
ncbitaxon:39367,Salvia rosmarinus,MONDO:0004979
ncbitaxon:39367,Salvia rosmarinus,MONDO:0010940
ncbitaxon:263974,Bacopa monnieri,MONDO:0004069
ncbitaxon:136222,Curcuma xanthorrhiza,MONDO:0005070
ncbitaxon:167791,Phanera variegata,MONDO:0007256
ncbitaxon:85712,Angelica gigas,MONDO:0023122
ncbitaxon:85712,Angelica gigas,MONDO:0008315
ncbitaxon:114476,Gardenia jasminoides,MONDO:0005292
ncbitaxon:185542,Ilex paraguariensis,MONDO:0007169
ncbitaxon:185542,Ilex paraguariensis,MONDO:0005311
ncbitaxon:327901,Detarium microcarpum,MONDO:0015140
ncbitaxon:327901,Detarium microcarpum,MONDO:0004975
ncbitaxon:136218,Curcuma phaeocaulis,MONDO:0005578
ncbitaxon:136216,Curcuma kwangsiensis,MONDO:0005578
ncbitaxon:136224,Curcuma zedoaria,MONDO:0005578
ncbitaxon:83154,Bassia scoparia,MONDO:0019182
ncbitaxon:83154,Bassia scoparia,MONDO:0011122
ncbitaxon:252529,Citrullus colocynthis,MONDO:0016419
ncbitaxon:252529,Citrullus colocynthis,MONDO:0021100
ncbitaxon:3679,Ecballium elaterium,MONDO:0015288
ncbitaxon:59045,Anemarrhena asphodeloides,MONDO:0005203
ncbitaxon:219689,Gaertnera arenaria,MONDO:0005647
ncbitaxon:4215,Ambrosia artemisiifolia var. elatior,MONDO:0010940
ncbitaxon:258768,Anticharis glandulosa,MONDO:0001126
ncbitaxon:68299,Ageratum conyzoides,MONDO:0003105
ncbitaxon:107240,Scoparia dulcis,MONDO:0003105
ncbitaxon:3663,Cucurbita pepo,MONDO:0003105
ncbitaxon:254782,Rhinanthus minor,MONDO:0001392
ncbitaxon:443374,Mulguraea aspera,MONDO:0005070
ncbitaxon:46611,Abies grandis,MONDO:0001997
ncbitaxon:3352,Pinus taeda,MONDO:0019362
ncbitaxon:190803,Cleome rutidosperma,MONDO:0005578
ncbitaxon:4120,Ipomoea batatas,MONDO:0021117
ncbitaxon:4120,Ipomoea batatas,MONDO:0008903
ncbitaxon:4628,Canna indica,MONDO:0004672
ncbitaxon:83819,Polygonum cuspidatum,MONDO:0021666
ncbitaxon:538322,Piper ovatum,MONDO:0000986
ncbitaxon:289665,Cissus verticillata,MONDO:0001126
ncbitaxon:106335,Hibiscus syriacus,MONDO:0004672
ncbitaxon:227903,Scurrula parasitica,MONDO:0005059
ncbitaxon:3972,Viscum album,MONDO:0006406
ncbitaxon:3816,Abrus precatorius,MONDO:0006704
ncbitaxon:3469,Papaver somniferum,MONDO:0005015
ncbitaxon:35936,Lablab purpureus,MONDO:0022991
ncbitaxon:60368,Gaertnera paniculata,MONDO:0000839
ncbitaxon:299937,Alpinia pricei,MONDO:0019052
ncbitaxon:470706,Neopicrorhiza scrophulariiflora,MONDO:0007169
ncbitaxon:470706,Neopicrorhiza scrophulariiflora,MONDO:0005311
ncbitaxon:4432,Nelumbo nucifera,MONDO:0012268
ncbitaxon:4511,Eleusine coracana,MONDO:0001357
ncbitaxon:37690,Citrus trifoliata,MONDO:0005001
ncbitaxon:4222,Carthamus tinctorius,MONDO:0001531
ncbitaxon:537489,Rhinacanthus nasutus,MONDO:0005401
ncbitaxon:64040,Actaea racemosa,MONDO:0005154
ncbitaxon:244311,Erigeron breviscapus,MONDO:0004975
ncbitaxon:244311,Erigeron breviscapus,MONDO:0015140
ncbitaxon:143210,Serratula coronata,MONDO:0005252
ncbitaxon:72900,Baccharis dracunculifolia,MONDO:0008617
ncbitaxon:72900,Baccharis dracunculifolia,MONDO:0005101
ncbitaxon:224034,Daphne gnidium,MONDO:0005070
ncbitaxon:318062,Euphorbia hirta,MONDO:0012202
ncbitaxon:93608,Sinopodophyllum hexandrum,MONDO:0001657
ncbitaxon:204149,Ocimum tenuiflorum,MONDO:0021667
ncbitaxon:54446,Chamaerops humilis,MONDO:0021187
ncbitaxon:54446,Chamaerops humilis,MONDO:0002909
ncbitaxon:139012,Acacia mearnsii,MONDO:0005070
ncbitaxon:191504,Eleusine coracana subsp. coracana,MONDO:0005015
ncbitaxon:61884,Bryonia cretica,MONDO:0005059
ncbitaxon:68299,Ageratum conyzoides,MONDO:0005070
ncbitaxon:171929,Anacardium occidentale,MONDO:0005105
ncbitaxon:126435,Lantana camara,MONDO:0018076
ncbitaxon:182103,Ficus asperifolia,MONDO:0005047
ncbitaxon:74614,Glycyrrhiza inflata,MONDO:0005812
ncbitaxon:510734,Crataegus orientalis,MONDO:0002907
ncbitaxon:226284,Pilea microphylla,MONDO:0005015
ncbitaxon:50225,Taraxacum officinale,MONDO:0005105
ncbitaxon:41228,Plectranthus barbatus,MONDO:0015796
ncbitaxon:49992,Thymus vulgaris,MONDO:0010150
ncbitaxon:613112,Boswellia serrata,MONDO:0001657
ncbitaxon:136221,Curcuma wenyujin,MONDO:0016419
ncbitaxon:146995,Chrysanthemum indicum,MONDO:0016419
ncbitaxon:136221,Curcuma wenyujin,MONDO:0021100
ncbitaxon:146995,Chrysanthemum indicum,MONDO:0021100
ncbitaxon:229543,Hibiscus cannabinus,MONDO:0007471
ncbitaxon:189976,Tylosema esculentum,MONDO:0001517
ncbitaxon:128375,Uncaria tomentosa,MONDO:0002492
ncbitaxon:3077,Chlorella vulgaris,MONDO:0002898
ncbitaxon:69994,Triticum macha,MONDO:0016426
ncbitaxon:577023,Bridelia micrantha,MONDO:0018076
ncbitaxon:311405,Zingiber zerumbet,MONDO:0005654
ncbitaxon:311405,Zingiber zerumbet,MONDO:0017767
ncbitaxon:371726,Pistacia lentiscus,MONDO:0005532
ncbitaxon:379528,Curcuma mangga,MONDO:0005070
ncbitaxon:136221,Curcuma wenyujin,MONDO:0006887
ncbitaxon:209099,Crinum latifolium,MONDO:0005070
ncbitaxon:265785,Atractylodes macrocephala,MONDO:0005015
ncbitaxon:86864,Codonopsis pilosula,MONDO:0005015
ncbitaxon:170351,Mitragyna speciosa,MONDO:0005420
ncbitaxon:352190,Peperomia pellucida,MONDO:0005070
ncbitaxon:49666,Paris polyphylla,MONDO:0005747
ncbitaxon:85363,Aconitum carmichaelii,MONDO:0016419
ncbitaxon:85363,Aconitum carmichaelii,MONDO:0021100
ncbitaxon:72433,Delonix regia,MONDO:0002909
ncbitaxon:3483,Cannabis sativa,MONDO:0003699
ncbitaxon:339321,Rubia cordifolia,MONDO:0005265
ncbitaxon:339321,Rubia cordifolia,MONDO:0009960
ncbitaxon:137227,Rheum undulatum,MONDO:0011122
ncbitaxon:137227,Rheum undulatum,MONDO:0019182
ncbitaxon:165764,Crotalaria comosa,MONDO:0005298
ncbitaxon:204144,Ocimum gratissimum,MONDO:0010940
ncbitaxon:204144,Ocimum gratissimum,MONDO:0004979
ncbitaxon:462469,Monticalia greenmaniana,MONDO:0011989
ncbitaxon:223762,Phaleria macrocarpa,MONDO:0002909
ncbitaxon:89636,Ipomoea aquatica,MONDO:0005154
ncbitaxon:65557,Alcea rosea,MONDO:0008171
ncbitaxon:373122,Arnebia euchroma,MONDO:0005578
ncbitaxon:265784,Artemisia iwayomogi,MONDO:0007193
ncbitaxon:265784,Artemisia iwayomogi,MONDO:0005388
ncbitaxon:109831,Macaranga indica,MONDO:0001517
ncbitaxon:3981,Hevea brasiliensis,MONDO:0018902
ncbitaxon:3981,Hevea brasiliensis,MONDO:0007256
ncbitaxon:48106,Centella asiatica,MONDO:0002251
ncbitaxon:158570,Aristolochia ringens,MONDO:0001517
ncbitaxon:50193,Sonchus asper,MONDO:0002263
ncbitaxon:190804,Corynandra viscosa,MONDO:0001126
ncbitaxon:190804,Corynandra viscosa,MONDO:0043839
ncbitaxon:141467,Calotropis procera,MONDO:0005002
ncbitaxon:141467,Calotropis procera,MONDO:0011751
ncbitaxon:65561,Hypericum perforatum,MONDO:0005105
ncbitaxon:161397,Cistanche tubulosa,MONDO:0008617
ncbitaxon:161397,Cistanche tubulosa,MONDO:0005292
ncbitaxon:161397,Cistanche tubulosa,MONDO:0005101
ncbitaxon:176616,Ageratina adenophora,MONDO:0004525
ncbitaxon:217322,Sphaeralcea angustifolia,MONDO:0005178
ncbitaxon:217322,Sphaeralcea angustifolia,MONDO:0007704
ncbitaxon:469955,Garcinia macrophylla,MONDO:0005105
ncbitaxon:34199,Aloe vera,MONDO:0005311
ncbitaxon:38851,Gentiana lutea,MONDO:0007169
ncbitaxon:38851,Gentiana lutea,MONDO:0005311
ncbitaxon:318065,Wedelia chinensis,MONDO:0005292
ncbitaxon:252529,Citrullus colocynthis,MONDO:0005240
ncbitaxon:92921,Silybum marianum,MONDO:0005298
ncbitaxon:92921,Silybum marianum,MONDO:0008159
ncbitaxon:119260,Cinnamomum aromaticum,MONDO:0005401
ncbitaxon:35924,Paeonia lactiflora,MONDO:0002771
ncbitaxon:60087,Paederia foetida,MONDO:0005292
ncbitaxon:84009,Arctostaphylos uva-ursi,MONDO:0007648
ncbitaxon:84009,Arctostaphylos uva-ursi,MONDO:0021085
ncbitaxon:3890,Psophocarpus scandens,MONDO:0004979
ncbitaxon:3890,Psophocarpus scandens,MONDO:0010940
ncbitaxon:56853,Glaucium flavum,MONDO:0005070
ncbitaxon:4054,Panax ginseng,MONDO:0005569
ncbitaxon:4129,Cuscuta reflexa,MONDO:0002917
ncbitaxon:4138,Leonurus japonicus,MONDO:0043839
ncbitaxon:4138,Leonurus japonicus,MONDO:0023601
ncbitaxon:4138,Leonurus japonicus,MONDO:0001836
ncbitaxon:262730,Ligularia japonica,MONDO:0010940
ncbitaxon:262730,Ligularia japonica,MONDO:0004979
ncbitaxon:34266,Sanchezia speciosa,MONDO:0005070
ncbitaxon:458531,Eurycoma longifolia,MONDO:0004298
ncbitaxon:91198,Allium macrostemon,MONDO:0004979
ncbitaxon:4068,Gymnema sylvestre,MONDO:0043839
ncbitaxon:49992,Thymus vulgaris,MONDO:0006022
ncbitaxon:29695,Phragmites australis,MONDO:0005154
ncbitaxon:128375,Uncaria tomentosa,MONDO:0004986
ncbitaxon:128375,Uncaria tomentosa,MONDO:0004987
ncbitaxon:117954,Dendrobium loddigesii,MONDO:0005148
ncbitaxon:72341,Artemisia dracunculus,MONDO:0011122
ncbitaxon:72341,Artemisia dracunculus,MONDO:0019182
ncbitaxon:51492,Tulbaghia violacea,MONDO:0005153
ncbitaxon:137221,Rheum palmatum,MONDO:0024498
ncbitaxon:137221,Rheum palmatum,MONDO:0021042
ncbitaxon:216145,Stephania delavayi,MONDO:0021100
ncbitaxon:216145,Stephania delavayi,MONDO:0016419
ncbitaxon:45164,Muntingia calabura,MONDO:0005068
ncbitaxon:45164,Muntingia calabura,MONDO:0012039
ncbitaxon:3972,Viscum album,MONDO:0007899
ncbitaxon:4076,Datura stramonium,MONDO:0004359
ncbitaxon:56029,Fraxinus mandshurica,MONDO:0019095
ncbitaxon:83819,Polygonum cuspidatum,MONDO:0005059
